date,city,latitude,longitude,population,precipitation_sum,windspeed_10m_max,temperature_2m_max,temperature_2m_min
2020-05-23,Miami,25.76,-80.19,6138333,0.0,48.6,34.6,26.3
2020-05-24,Miami,25.76,-80.19,6138333,0.0,3.0,34.7,24.3
2020-05-25,Miami,25.76,-80.19,6138333,2.8,21.0,31.7,23.5
2020-05-26,Miami,25.76,-80.19,6138333,0.0,15.2,30.8,21.4
2020-05-27,Miami,25.76,-80.19,6138333,0.0,12.0,33.0,22.7
2020-05-28,Miami,25.76,-80.19,6138333,0.0,31.9,30.5,22.4
2020-05-29,Miami,25.76,-80.19,6138333,0.0,13.3,32.6,21.8
2020-05-30,Miami,25.76,-80.19,6138333,0.0,27.2,35.3,26.9
2020-05-31,Miami,25.76,-80.19,6138333,0.6,27.7,34.1,25.8
2020-06-01,Miami,25.76,-80.19,6138333,0.0,25.3,32.1,23.6
2020-06-02,Miami,25.76,-80.19,6138333,0.0,12.0,34.0,24.8
2020-06-03,Miami,25.76,-80.19,6138333,0.0,31.0,35.3,26.4
2020-06-04,Miami,25.76,-80.19,6138333,0.0,23.5,35.2,26.7
2020-06-05,Miami,25.76,-80.19,6138333,9.0,15.5,35.8,27.2
2020-06-06,Miami,25.76,-80.19,6138333,0.0,41.9,30.0,20.8
2020-06-07,Miami,25.76,-80.19,6138333,21.3,22.7,37.0,27.6
2020-06-08,Miami,25.76,-80.19,6138333,0.0,33.3,31.7,23.2
2020-06-09,Miami,25.76,-80.19,6138333,1.0,29.1,28.5,16.4
2020-06-10,Miami,25.76,-80.19,6138333,35.3,34.4,30.9,21.6
2020-06-11,Miami,25.76,-80.19,6138333,8.8,3.0,35.4,25.3
2020-06-12,Miami,25.76,-80.19,6138333,0.0,25.7,34.9,26.9
2020-06-13,Miami,25.76,-80.19,6138333,17.4,13.9,34.8,24.2
2020-06-14,Miami,25.76,-80.19,6138333,2.3,14.5,39.5,28.2
2020-06-15,Miami,25.76,-80.19,6138333,0.0,12.7,30.2,20.2
2020-06-16,Miami,25.76,-80.19,6138333,3.9,10.9,35.7,27.3
2020-06-17,Miami,25.76,-80.19,6138333,7.4,31.1,32.4,24.0
2020-06-18,Miami,25.76,-80.19,6138333,0.0,18.9,34.2,25.5
2020-06-19,Miami,25.76,-80.19,6138333,0.0,15.9,27.4,17.3
2020-06-20,Miami,25.76,-80.19,6138333,0.0,24.9,31.6,21.9
2020-06-21,Miami,25.76,-80.19,6138333,0.0,6.5,30.3,22.2
2020-06-22,Miami,25.76,-80.19,6138333,3.7,35.0,39.3,30.7
2020-06-23,Miami,25.76,-80.19,6138333,0.0,26.4,27.6,17.0
2020-06-24,Miami,25.76,-80.19,6138333,0.0,36.7,31.9,21.2
2020-06-25,Miami,25.76,-80.19,6138333,0.0,29.3,29.1,21.0
2020-06-26,Miami,25.76,-80.19,6138333,0.0,23.5,33.6,24.8
2020-06-27,Miami,25.76,-80.19,6138333,11.3,34.2,31.9,23.4
2020-06-28,Miami,25.76,-80.19,6138333,1.6,25.7,31.9,23.4
2020-06-29,Miami,25.76,-80.19,6138333,0.0,24.5,32.3,23.7
2020-06-30,Miami,25.76,-80.19,6138333,0.0,35.1,32.8,24.2
2020-07-01,Miami,25.76,-80.19,6138333,0.0,29.1,30.5,19.8
2020-07-02,Miami,25.76,-80.19,6138333,1.1,14.8,36.2,27.5
2020-07-03,Miami,25.76,-80.19,6138333,0.0,34.4,27.8,18.2
2020-07-04,Miami,25.76,-80.19,6138333,5.6,43.1,34.2,26.2
2020-07-05,Miami,25.76,-80.19,6138333,0.0,15.8,29.9,20.3
2020-07-06,Miami,25.76,-80.19,6138333,0.0,11.4,34.4,25.7
2020-07-07,Miami,25.76,-80.19,6138333,0.0,19.8,33.4,24.3
2020-07-08,Miami,25.76,-80.19,6138333,7.8,13.7,29.4,19.3
2020-07-09,Miami,25.76,-80.19,6138333,0.0,36.0,32.9,22.8
2020-07-10,Miami,25.76,-80.19,6138333,5.0,24.1,32.6,24.4
2020-07-11,Miami,25.76,-80.19,6138333,0.5,23.2,34.5,26.4
2020-07-12,Miami,25.76,-80.19,6138333,0.0,20.9,33.7,23.6
2020-07-13,Miami,25.76,-80.19,6138333,19.3,20.8,31.0,20.6
2020-07-14,Miami,25.76,-80.19,6138333,0.0,27.1,33.3,25.3
2020-07-15,Miami,25.76,-80.19,6138333,23.7,24.2,31.4,23.2
2020-07-16,Miami,25.76,-80.19,6138333,0.0,18.0,34.4,24.0
2020-07-17,Miami,25.76,-80.19,6138333,0.0,9.9,32.4,23.6
2020-07-18,Miami,25.76,-80.19,6138333,0.0,26.7,29.0,20.4
2020-07-19,Miami,25.76,-80.19,6138333,1.9,36.1,30.2,21.1
2020-07-20,Miami,25.76,-80.19,6138333,0.0,32.2,32.6,24.5
2020-07-21,Miami,25.76,-80.19,6138333,13.7,10.5,34.9,26.2
2020-07-22,Miami,25.76,-80.19,6138333,0.0,12.4,30.1,21.4
2020-07-23,Miami,25.76,-80.19,6138333,0.0,30.0,37.1,28.7
2020-07-24,Miami,25.76,-80.19,6138333,12.1,32.5,32.6,24.0
2020-07-25,Miami,25.76,-80.19,6138333,0.0,21.9,25.0,16.3
2020-07-26,Miami,25.76,-80.19,6138333,0.0,25.1,33.7,24.0
2020-07-27,Miami,25.76,-80.19,6138333,3.5,22.9,32.9,24.1
2020-07-28,Miami,25.76,-80.19,6138333,0.0,13.7,27.5,16.2
2020-07-29,Miami,25.76,-80.19,6138333,0.0,23.8,32.6,24.4
2020-07-30,Miami,25.76,-80.19,6138333,15.6,24.7,34.0,23.0
2020-07-31,Miami,25.76,-80.19,6138333,0.0,18.6,32.8,20.1
2020-08-01,Miami,25.76,-80.19,6138333,0.0,12.2,38.9,30.3
2020-08-02,Miami,25.76,-80.19,6138333,0.0,22.5,33.2,24.8
2020-08-03,Miami,25.76,-80.19,6138333,0.2,33.7,34.0,24.6
2020-08-04,Miami,25.76,-80.19,6138333,0.0,29.3,31.0,21.4
2020-08-05,Miami,25.76,-80.19,6138333,0.0,18.7,33.4,25.2
2020-08-06,Miami,25.76,-80.19,6138333,2.8,26.0,29.9,20.9
2020-08-07,Miami,25.76,-80.19,6138333,21.5,27.4,33.4,23.2
2020-08-08,Miami,25.76,-80.19,6138333,0.0,13.2,29.4,21.2
2020-08-09,Miami,25.76,-80.19,6138333,0.0,15.3,34.7,25.7
2020-08-10,Miami,25.76,-80.19,6138333,0.0,12.4,29.2,20.6
2020-08-11,Miami,25.76,-80.19,6138333,0.0,21.2,32.9,24.1
2020-08-12,Miami,25.76,-80.19,6138333,0.0,10.8,25.5,17.0
2020-08-13,Miami,25.76,-80.19,6138333,1.1,21.8,28.6,20.2
2020-08-14,Miami,25.76,-80.19,6138333,0.0,26.5,32.0,23.1
2020-08-15,Miami,25.76,-80.19,6138333,0.0,30.5,35.3,25.1
2020-08-16,Miami,25.76,-80.19,6138333,1.4,13.8,37.2,28.8
2020-08-17,Miami,25.76,-80.19,6138333,7.5,19.7,29.3,20.4
2020-08-18,Miami,25.76,-80.19,6138333,0.0,40.9,32.0,23.3
2020-08-19,Miami,25.76,-80.19,6138333,0.0,3.0,28.7,19.7
2020-08-20,Miami,25.76,-80.19,6138333,0.0,7.5,29.3,20.8
2020-08-21,Miami,25.76,-80.19,6138333,0.0,4.2,36.1,26.5
2020-08-22,Miami,25.76,-80.19,6138333,13.2,19.3,27.6,18.3
2020-08-23,Miami,25.76,-80.19,6138333,9.8,4.8,28.8,19.0
2020-08-24,Miami,25.76,-80.19,6138333,0.0,21.2,29.4,20.9
2020-08-25,Miami,25.76,-80.19,6138333,0.8,3.0,29.2,19.3
2020-08-26,Miami,25.76,-80.19,6138333,0.0,4.8,31.8,21.9
2020-08-27,Miami,25.76,-80.19,6138333,0.0,36.0,32.4,23.8
2020-08-28,Miami,25.76,-80.19,6138333,0.0,18.5,34.7,25.2
2020-08-29,Miami,25.76,-80.19,6138333,0.0,24.9,30.4,20.4
2020-08-30,Miami,25.76,-80.19,6138333,0.0,25.5,34.7,26.1
2020-08-31,Miami,25.76,-80.19,6138333,9.8,21.1,33.8,24.2
2020-09-01,Miami,25.76,-80.19,6138333,0.0,24.6,33.9,25.1
2020-09-02,Miami,25.76,-80.19,6138333,0.0,31.2,30.3,21.0
2020-09-03,Miami,25.76,-80.19,6138333,0.0,8.8,33.3,24.7
2020-09-04,Miami,25.76,-80.19,6138333,0.0,32.3,36.9,27.8
2020-09-05,Miami,25.76,-80.19,6138333,0.2,13.9,31.3,22.2
2020-09-06,Miami,25.76,-80.19,6138333,0.0,9.0,29.8,19.3
2020-09-07,Miami,25.76,-80.19,6138333,0.0,21.1,28.7,20.1
2020-09-08,Miami,25.76,-80.19,6138333,0.0,23.4,26.7,16.9
2020-09-09,Miami,25.76,-80.19,6138333,5.2,28.0,27.8,18.7
2020-09-10,Miami,25.76,-80.19,6138333,0.0,28.9,35.3,26.0
2020-09-11,Miami,25.76,-80.19,6138333,14.0,17.9,28.7,18.0
2020-09-12,Miami,25.76,-80.19,6138333,0.0,31.0,29.9,21.0
2020-09-13,Miami,25.76,-80.19,6138333,0.0,23.3,28.3,19.5
2020-09-14,Miami,25.76,-80.19,6138333,3.5,28.3,24.4,15.9
2020-09-15,Miami,25.76,-80.19,6138333,0.0,24.2,29.4,20.0
2020-09-16,Miami,25.76,-80.19,6138333,0.0,23.1,23.3,11.9
2020-09-17,Miami,25.76,-80.19,6138333,0.0,34.7,31.4,21.1
2020-09-18,Miami,25.76,-80.19,6138333,0.0,17.5,32.3,21.3
2020-09-19,Miami,25.76,-80.19,6138333,0.0,30.9,32.4,20.6
2020-09-20,Miami,25.76,-80.19,6138333,1.7,8.5,27.9,18.7
2020-09-21,Miami,25.76,-80.19,6138333,0.0,23.3,33.5,24.5
2020-09-22,Miami,25.76,-80.19,6138333,0.0,21.6,29.5,20.5
2020-09-23,Miami,25.76,-80.19,6138333,13.5,31.1,28.8,18.7
2020-09-24,Miami,25.76,-80.19,6138333,1.8,27.3,29.2,19.5
2020-09-25,Miami,25.76,-80.19,6138333,10.0,20.2,28.6,17.5
2020-09-26,Miami,25.76,-80.19,6138333,0.0,21.0,26.6,17.2
2020-09-27,Miami,25.76,-80.19,6138333,21.3,25.9,25.4,15.3
2020-09-28,Miami,25.76,-80.19,6138333,0.0,24.8,29.8,18.5
2020-09-29,Miami,25.76,-80.19,6138333,0.0,26.2,29.4,19.0
2020-09-30,Miami,25.76,-80.19,6138333,8.0,17.3,28.1,17.9
2020-10-01,Miami,25.76,-80.19,6138333,0.0,28.6,31.8,22.4
2020-10-02,Miami,25.76,-80.19,6138333,8.9,42.8,33.1,23.5
2020-10-03,Miami,25.76,-80.19,6138333,9.5,24.6,26.7,17.1
2020-10-04,Miami,25.76,-80.19,6138333,2.3,26.2,27.4,17.6
2020-10-05,Miami,25.76,-80.19,6138333,13.2,19.8,22.5,13.4
2020-10-06,Miami,25.76,-80.19,6138333,6.5,22.0,25.3,15.4
2020-10-07,Miami,25.76,-80.19,6138333,0.0,3.2,32.3,23.1
2020-10-08,Miami,25.76,-80.19,6138333,0.0,33.7,23.9,13.5
2020-10-09,Miami,25.76,-80.19,6138333,13.4,19.5,23.4,13.5
2020-10-10,Miami,25.76,-80.19,6138333,0.0,29.1,27.3,18.4
2020-10-11,Miami,25.76,-80.19,6138333,0.0,30.3,25.0,14.5
2020-10-12,Miami,25.76,-80.19,6138333,0.0,18.3,28.9,19.5
2020-10-13,Miami,25.76,-80.19,6138333,0.0,22.9,25.1,13.1
2020-10-14,Miami,25.76,-80.19,6138333,6.5,21.3,22.5,13.4
2020-10-15,Miami,25.76,-80.19,6138333,0.0,19.7,24.7,15.8
2020-10-16,Miami,25.76,-80.19,6138333,0.0,17.0,21.9,12.2
2020-10-17,Miami,25.76,-80.19,6138333,5.6,15.6,23.0,13.0
2020-10-18,Miami,25.76,-80.19,6138333,0.0,10.1,27.5,17.6
2020-10-19,Miami,25.76,-80.19,6138333,0.0,15.9,23.4,13.0
2020-10-20,Miami,25.76,-80.19,6138333,0.0,3.0,22.6,13.6
2020-10-21,Miami,25.76,-80.19,6138333,0.0,18.2,28.5,17.7
2020-10-22,Miami,25.76,-80.19,6138333,4.2,41.8,23.6,14.1
2020-10-23,Miami,25.76,-80.19,6138333,0.0,3.0,31.9,22.9
2020-10-24,Miami,25.76,-80.19,6138333,0.0,23.7,23.8,14.2
2020-10-25,Miami,25.76,-80.19,6138333,0.0,10.6,21.5,12.1
2020-10-26,Miami,25.76,-80.19,6138333,7.3,7.5,28.4,17.6
2020-10-27,Miami,25.76,-80.19,6138333,0.0,35.3,27.1,17.1
2020-10-28,Miami,25.76,-80.19,6138333,0.0,12.1,29.1,18.7
2020-10-29,Miami,25.76,-80.19,6138333,0.0,12.9,25.3,15.8
2020-10-30,Miami,25.76,-80.19,6138333,11.6,14.7,21.5,12.4
2020-10-31,Miami,25.76,-80.19,6138333,2.3,15.9,28.0,18.2
2020-11-01,Miami,25.76,-80.19,6138333,2.6,7.9,29.0,15.2
2020-11-02,Miami,25.76,-80.19,6138333,5.6,31.5,27.1,17.3
2020-11-03,Miami,25.76,-80.19,6138333,18.2,16.6,22.9,12.0
2020-11-04,Miami,25.76,-80.19,6138333,1.2,28.0,28.7,17.0
2020-11-05,Miami,25.76,-80.19,6138333,0.0,24.6,20.8,10.3
2020-11-06,Miami,25.76,-80.19,6138333,0.0,21.8,25.8,16.8
2020-11-07,Miami,25.76,-80.19,6138333,3.9,22.6,31.5,22.2
2020-11-08,Miami,25.76,-80.19,6138333,0.4,31.6,26.3,14.8
2020-11-09,Miami,25.76,-80.19,6138333,0.0,22.9,21.4,11.6
2020-11-10,Miami,25.76,-80.19,6138333,18.9,14.3,20.9,12.0
2020-11-11,Miami,25.76,-80.19,6138333,0.0,23.6,18.4,4.1
2020-11-12,Miami,25.76,-80.19,6138333,0.0,14.4,27.4,18.0
2020-11-13,Miami,25.76,-80.19,6138333,18.8,32.2,19.3,9.8
2020-11-14,Miami,25.76,-80.19,6138333,1.7,33.6,24.6,14.6
2020-11-15,Miami,25.76,-80.19,6138333,0.0,24.7,24.7,13.8
2020-11-16,Miami,25.76,-80.19,6138333,0.0,28.2,19.4,8.6
2020-11-17,Miami,25.76,-80.19,6138333,0.0,19.9,23.3,13.8
2020-11-18,Miami,25.76,-80.19,6138333,0.0,3.8,22.6,11.5
2020-11-19,Miami,25.76,-80.19,6138333,0.0,26.6,27.9,16.9
2020-11-20,Miami,25.76,-80.19,6138333,11.0,32.3,26.4,17.3
2020-11-21,Miami,25.76,-80.19,6138333,16.1,33.5,31.2,18.4
2020-11-22,Miami,25.76,-80.19,6138333,0.0,15.8,20.3,10.9
2020-11-23,Miami,25.76,-80.19,6138333,0.0,18.1,25.8,16.3
2020-11-24,Miami,25.76,-80.19,6138333,19.5,25.3,22.5,10.8
2020-11-25,Miami,25.76,-80.19,6138333,0.0,36.5,24.3,15.0
2020-11-26,Miami,25.76,-80.19,6138333,0.0,12.5,29.3,18.6
2020-11-27,Miami,25.76,-80.19,6138333,34.1,38.4,23.9,13.4
2020-11-28,Miami,25.76,-80.19,6138333,0.0,29.1,25.0,15.6
2020-11-29,Miami,25.76,-80.19,6138333,25.1,7.3,22.9,10.6
2020-11-30,Miami,25.76,-80.19,6138333,0.0,13.8,19.4,9.7
2020-12-01,Miami,25.76,-80.19,6138333,0.0,30.6,27.4,15.5
2020-12-02,Miami,25.76,-80.19,6138333,0.0,18.9,19.6,10.6
2020-12-03,Miami,25.76,-80.19,6138333,5.0,22.4,25.9,16.9
2020-12-04,Miami,25.76,-80.19,6138333,0.0,45.6,27.0,17.0
2020-12-05,Miami,25.76,-80.19,6138333,0.0,38.8,22.8,11.5
2020-12-06,Miami,25.76,-80.19,6138333,3.6,30.8,29.9,19.7
2020-12-07,Miami,25.76,-80.19,6138333,0.0,35.2,24.6,12.6
2020-12-08,Miami,25.76,-80.19,6138333,3.6,17.0,26.0,16.3
2020-12-09,Miami,25.76,-80.19,6138333,0.0,23.8,19.8,7.1
2020-12-10,Miami,25.76,-80.19,6138333,0.0,27.2,32.1,21.6
2020-12-11,Miami,25.76,-80.19,6138333,0.0,24.7,25.0,16.0
2020-12-12,Miami,25.76,-80.19,6138333,0.0,25.9,24.4,13.5
2020-12-13,Miami,25.76,-80.19,6138333,0.0,25.4,20.6,11.1
2020-12-14,Miami,25.76,-80.19,6138333,0.0,20.6,23.0,11.2
2020-12-15,Miami,25.76,-80.19,6138333,0.0,16.4,23.8,12.9
2020-12-16,Miami,25.76,-80.19,6138333,0.0,30.3,24.6,14.2
2020-12-17,Miami,25.76,-80.19,6138333,1.1,26.0,23.1,14.0
2020-12-18,Miami,25.76,-80.19,6138333,0.0,17.0,27.5,17.0
2020-12-19,Miami,25.76,-80.19,6138333,0.0,25.7,29.7,19.3
2020-12-20,Miami,25.76,-80.19,6138333,19.1,39.7,24.9,13.0
2020-12-21,Miami,25.76,-80.19,6138333,0.0,22.7,25.0,12.9
2020-12-22,Miami,25.76,-80.19,6138333,6.5,27.0,23.8,14.2
2020-12-23,Miami,25.76,-80.19,6138333,3.1,34.3,24.3,14.4
2020-12-24,Miami,25.76,-80.19,6138333,0.0,28.1,24.8,14.5
2020-12-25,Miami,25.76,-80.19,6138333,20.3,12.2,26.3,15.1
2020-12-26,Miami,25.76,-80.19,6138333,0.0,12.5,22.9,12.7
2020-12-27,Miami,25.76,-80.19,6138333,0.0,43.0,28.6,19.6
2020-12-28,Miami,25.76,-80.19,6138333,3.5,4.7,25.0,14.2
2020-12-29,Miami,25.76,-80.19,6138333,0.0,8.9,19.1,9.8
2020-12-30,Miami,25.76,-80.19,6138333,1.2,22.8,28.1,17.8
2020-12-31,Miami,25.76,-80.19,6138333,0.0,7.9,27.4,17.4
2021-01-01,Miami,25.76,-80.19,6138333,0.0,32.4,22.4,12.7
2021-01-02,Miami,25.76,-80.19,6138333,18.0,22.3,26.3,16.6
2021-01-03,Miami,25.76,-80.19,6138333,0.0,33.1,24.6,13.6
2021-01-04,Miami,25.76,-80.19,6138333,1.2,6.3,27.3,16.9
2021-01-05,Miami,25.76,-80.19,6138333,43.4,16.1,27.3,17.4
2021-01-06,Miami,25.76,-80.19,6138333,0.0,13.9,26.8,17.1
2021-01-07,Miami,25.76,-80.19,6138333,0.0,19.3,27.0,17.4
2021-01-08,Miami,25.76,-80.19,6138333,0.0,28.7,24.8,15.6
2021-01-09,Miami,25.76,-80.19,6138333,32.4,13.7,25.6,15.8
2021-01-10,Miami,25.76,-80.19,6138333,10.0,26.5,31.0,21.7
2021-01-11,Miami,25.76,-80.19,6138333,0.0,17.8,22.5,11.3
2021-01-12,Miami,25.76,-80.19,6138333,0.0,12.3,28.3,16.9
2021-01-13,Miami,25.76,-80.19,6138333,3.3,10.2,24.5,15.0
2021-01-14,Miami,25.76,-80.19,6138333,9.7,42.7,24.2,14.6
2021-01-15,Miami,25.76,-80.19,6138333,6.3,22.6,27.3,17.5
2021-01-16,Miami,25.76,-80.19,6138333,33.3,20.6,24.4,14.8
2021-01-17,Miami,25.76,-80.19,6138333,0.0,4.6,29.4,17.0
2021-01-18,Miami,25.76,-80.19,6138333,0.0,21.0,31.4,18.1
2021-01-19,Miami,25.76,-80.19,6138333,0.0,34.9,24.2,14.8
2021-01-20,Miami,25.76,-80.19,6138333,0.0,13.8,25.0,16.1
2021-01-21,Miami,25.76,-80.19,6138333,0.0,23.0,25.3,14.5
2021-01-22,Miami,25.76,-80.19,6138333,0.0,13.5,24.9,14.0
2021-01-23,Miami,25.76,-80.19,6138333,0.0,20.4,22.8,13.5
2021-01-24,Miami,25.76,-80.19,6138333,5.3,34.9,24.2,15.0
2021-01-25,Miami,25.76,-80.19,6138333,0.0,18.7,27.3,16.7
2021-01-26,Miami,25.76,-80.19,6138333,0.0,25.7,20.6,10.7
2021-01-27,Miami,25.76,-80.19,6138333,1.4,17.0,30.0,20.1
2021-01-28,Miami,25.76,-80.19,6138333,0.0,30.6,23.4,12.7
2021-01-29,Miami,25.76,-80.19,6138333,0.0,19.1,19.5,10.2
2021-01-30,Miami,25.76,-80.19,6138333,3.4,25.4,25.3,16.2
2021-01-31,Miami,25.76,-80.19,6138333,0.0,10.1,25.8,16.9
2021-02-01,Miami,25.76,-80.19,6138333,0.0,10.7,25.2,16.1
2021-02-02,Miami,25.76,-80.19,6138333,0.0,19.1,26.8,16.1
2021-02-03,Miami,25.76,-80.19,6138333,0.0,30.1,29.6,19.5
2021-02-04,Miami,25.76,-80.19,6138333,17.9,39.2,22.4,12.3
2021-02-05,Miami,25.76,-80.19,6138333,0.0,5.5,26.2,17.0
2021-02-06,Miami,25.76,-80.19,6138333,0.0,14.7,20.5,10.1
2021-02-07,Miami,25.76,-80.19,6138333,17.6,12.6,26.0,15.2
2021-02-08,Miami,25.76,-80.19,6138333,1.0,35.0,25.4,15.4
2021-02-09,Miami,25.76,-80.19,6138333,0.0,40.7,27.8,18.8
2021-02-10,Miami,25.76,-80.19,6138333,0.0,22.9,24.6,13.0
2021-02-11,Miami,25.76,-80.19,6138333,0.0,20.8,27.7,17.9
2021-02-12,Miami,25.76,-80.19,6138333,0.0,25.7,27.4,16.8
2021-02-13,Miami,25.76,-80.19,6138333,0.0,34.5,28.9,18.4
2021-02-14,Miami,25.76,-80.19,6138333,1.1,17.8,26.4,14.4
2021-02-15,Miami,25.76,-80.19,6138333,0.0,29.4,28.4,19.6
2021-02-16,Miami,25.76,-80.19,6138333,0.0,20.0,24.7,15.6
2021-02-17,Miami,25.76,-80.19,6138333,17.3,19.4,23.4,12.5
2021-02-18,Miami,25.76,-80.19,6138333,1.1,47.4,28.9,18.8
2021-02-19,Miami,25.76,-80.19,6138333,0.0,27.8,28.1,16.0
2021-02-20,Miami,25.76,-80.19,6138333,3.3,22.0,26.9,16.8
2021-02-21,Miami,25.76,-80.19,6138333,0.0,17.4,27.5,17.4
2021-02-22,Miami,25.76,-80.19,6138333,32.9,13.0,22.7,12.4
2021-02-23,Miami,25.76,-80.19,6138333,0.0,35.1,22.2,12.4
2021-02-24,Miami,25.76,-80.19,6138333,0.0,20.9,25.7,12.9
2021-02-25,Miami,25.76,-80.19,6138333,0.0,9.7,27.6,18.8
2021-02-26,Miami,25.76,-80.19,6138333,0.0,21.1,28.9,19.2
2021-02-27,Miami,25.76,-80.19,6138333,3.2,19.7,27.6,18.7
2021-02-28,Miami,25.76,-80.19,6138333,5.3,6.8,17.3,7.4
2021-03-01,Miami,25.76,-80.19,6138333,0.0,23.6,23.5,14.0
2021-03-02,Miami,25.76,-80.19,6138333,0.0,7.7,22.7,14.0
2021-03-03,Miami,25.76,-80.19,6138333,0.0,3.0,27.5,17.0
2021-03-04,Miami,25.76,-80.19,6138333,0.0,20.3,26.9,16.4
2021-03-05,Miami,25.76,-80.19,6138333,0.0,6.0,21.5,8.9
2021-03-06,Miami,25.76,-80.19,6138333,0.0,21.7,30.3,21.3
2021-03-07,Miami,25.76,-80.19,6138333,0.0,18.7,25.9,16.8
2021-03-08,Miami,25.76,-80.19,6138333,0.8,14.2,29.9,19.1
2021-03-09,Miami,25.76,-80.19,6138333,0.0,53.9,28.3,19.1
2021-03-10,Miami,25.76,-80.19,6138333,0.0,14.7,24.6,14.1
2021-03-11,Miami,25.76,-80.19,6138333,0.0,16.2,25.3,16.3
2021-03-12,Miami,25.76,-80.19,6138333,0.0,15.0,26.9,16.7
2021-03-13,Miami,25.76,-80.19,6138333,0.0,5.4,29.4,20.8
2021-03-14,Miami,25.76,-80.19,6138333,0.0,38.1,27.7,18.7
2021-03-15,Miami,25.76,-80.19,6138333,0.0,28.3,23.8,15.2
2021-03-16,Miami,25.76,-80.19,6138333,0.0,23.7,29.5,20.2
2021-03-17,Miami,25.76,-80.19,6138333,0.8,12.4,30.1,20.6
2021-03-18,Miami,25.76,-80.19,6138333,0.0,27.6,29.0,20.4
2021-03-19,Miami,25.76,-80.19,6138333,3.1,14.7,26.3,17.3
2021-03-20,Miami,25.76,-80.19,6138333,0.0,15.9,34.9,26.0
2021-03-21,Miami,25.76,-80.19,6138333,0.0,9.4,24.4,14.9
2021-03-22,Miami,25.76,-80.19,6138333,0.0,10.7,32.3,23.3
2021-03-23,Miami,25.76,-80.19,6138333,0.0,23.6,27.5,15.7
2021-03-24,Miami,25.76,-80.19,6138333,4.2,22.8,31.6,21.5
2021-03-25,Miami,25.76,-80.19,6138333,0.0,29.5,24.5,16.0
2021-03-26,Miami,25.76,-80.19,6138333,1.9,11.7,27.2,18.2
2021-03-27,Miami,25.76,-80.19,6138333,0.0,19.9,33.1,23.3
2021-03-28,Miami,25.76,-80.19,6138333,0.0,25.8,30.8,21.3
2021-03-29,Miami,25.76,-80.19,6138333,2.8,30.3,34.5,23.7
2021-03-30,Miami,25.76,-80.19,6138333,4.9,32.5,30.4,18.9
2021-03-31,Miami,25.76,-80.19,6138333,0.0,37.9,30.7,21.7
2021-04-01,Miami,25.76,-80.19,6138333,0.0,19.4,32.5,21.6
2021-04-02,Miami,25.76,-80.19,6138333,0.0,22.2,25.2,16.5
2021-04-03,Miami,25.76,-80.19,6138333,0.5,11.6,30.8,21.3
2021-04-04,Miami,25.76,-80.19,6138333,1.4,39.4,27.6,17.6
2021-04-05,Miami,25.76,-80.19,6138333,0.0,36.5,30.0,21.3
2021-04-06,Miami,25.76,-80.19,6138333,1.5,28.1,29.2,20.5
2021-04-07,Miami,25.76,-80.19,6138333,0.5,26.5,29.8,20.7
2021-04-08,Miami,25.76,-80.19,6138333,6.5,25.4,33.0,24.2
2021-04-09,Miami,25.76,-80.19,6138333,10.3,22.5,32.8,21.8
2021-04-10,Miami,25.76,-80.19,6138333,0.0,24.0,34.6,23.9
2021-04-11,Miami,25.76,-80.19,6138333,0.0,26.7,29.6,21.0
2021-04-12,Miami,25.76,-80.19,6138333,0.0,12.8,31.7,20.5
2021-04-13,Miami,25.76,-80.19,6138333,0.0,26.4,29.2,20.8
2021-04-14,Miami,25.76,-80.19,6138333,0.0,22.4,30.9,22.1
2021-04-15,Miami,25.76,-80.19,6138333,4.1,26.9,29.9,21.4
2021-04-16,Miami,25.76,-80.19,6138333,11.5,35.4,33.8,24.5
2021-04-17,Miami,25.76,-80.19,6138333,1.9,34.1,30.7,21.8
2021-04-18,Miami,25.76,-80.19,6138333,1.1,12.5,27.6,18.9
2021-04-19,Miami,25.76,-80.19,6138333,15.5,20.9,32.6,23.8
2021-04-20,Miami,25.76,-80.19,6138333,0.0,19.0,32.1,22.0
2021-04-21,Miami,25.76,-80.19,6138333,4.8,27.3,26.7,18.3
2021-04-22,Miami,25.76,-80.19,6138333,0.0,30.0,25.2,14.6
2021-04-23,Miami,25.76,-80.19,6138333,0.0,9.9,32.7,24.3
2021-04-24,Miami,25.76,-80.19,6138333,0.0,33.9,34.0,25.6
2021-04-25,Miami,25.76,-80.19,6138333,0.0,18.0,29.3,20.4
2021-04-26,Miami,25.76,-80.19,6138333,0.0,17.4,35.2,26.1
2021-04-27,Miami,25.76,-80.19,6138333,0.0,12.1,34.7,23.1
2021-04-28,Miami,25.76,-80.19,6138333,0.0,18.2,29.5,20.9
2021-04-29,Miami,25.76,-80.19,6138333,6.3,11.6,29.7,20.4
2021-04-30,Miami,25.76,-80.19,6138333,0.0,16.4,27.9,19.5
2021-05-01,Miami,25.76,-80.19,6138333,0.0,29.6,33.4,23.9
2021-05-02,Miami,25.76,-80.19,6138333,0.1,31.9,36.1,27.4
2021-05-03,Miami,25.76,-80.19,6138333,0.0,15.6,28.0,18.7
2021-05-04,Miami,25.76,-80.19,6138333,0.0,28.3,32.7,21.2
2021-05-05,Miami,25.76,-80.19,6138333,0.0,24.9,28.5,19.0
